player,total_runs,total_matches,total_balls_faced,total_fours,total_sixes,total_dismissed,avg_runs,highest_score,lowest_score,not_out_rate,duck_count,duck_rate,consistency_score,innings_above_30,innings_above_50,innings_above_30_pct,innings_above_50_pct,strike_rate,boundary_rate,six_rate,four_rate,boundary_runs_pct,dot_ball_rate,pp_runs_pct,mid_runs_pct,death_runs_pct,pp_strike_rate,mid_strike_rate,death_strike_rate,dominant_phase,avg_runs_in_wins,avg_runs_in_losses,team,typical_position,avg_position,position_role,batting_role
Chirag Gandhi,735,35,615,53,22,22,21.0,68,0,0.371,2,0.057,18.89,10,4,0.286,0.114,119.51,0.122,0.036,0.086,0.468,0.312,0.08,0.475,0.445,78.67,104.8,157.97,death,13.0,29.47,Gujarat,5,5.228571428571429,middle_order,finisher
Chirag Jani,422,24,311,36,16,15,17.58,80,0,0.375,3,0.125,18.73,5,1,0.208,0.042,135.69,0.167,0.051,0.116,0.569,0.312,0.002,0.481,0.517,50.0,121.56,153.52,death,17.25,17.92,Saurashtra,6,6.458333333333333,middle_order,finisher
Chirag Khurana,264,8,202,32,1,6,33.0,78,0,0.25,1,0.125,26.12,4,2,0.5,0.25,130.69,0.163,0.005,0.158,0.508,0.307,0.473,0.413,0.114,126.26,123.86,200.0,death,39.67,13.0,Meghalaya,1,1.375,opener,aggressive_opener
Codanda Ajit Karthik,107,4,99,7,4,3,26.75,61,4,0.25,0,0.0,24.69,1,1,0.25,0.25,108.08,0.111,0.04,0.071,0.486,0.404,0.542,0.318,0.14,109.43,89.47,187.5,death,61.0,15.33,Sikkim,1,1.0,opener,anchor_opener
D Padikkal,780,24,553,82,35,21,32.5,99,0,0.125,1,0.042,28.92,12,7,0.5,0.292,141.05,0.212,0.063,0.148,0.69,0.383,0.503,0.449,0.049,133.79,146.44,180.95,death,40.18,13.86,Karnataka,2,1.75,opener,aggressive_opener
DB Das,48,7,54,2,1,6,6.86,22,0,0.143,2,0.286,7.97,0,0,0.0,0.0,88.89,0.056,0.019,0.037,0.292,0.352,0.0,0.208,0.792,,62.5,100.0,death,0.0,9.6,Bengal,5,6.0,middle_order,middle_order
DB Ravi Teja,530,23,510,51,9,16,23.04,61,0,0.304,1,0.043,17.75,8,3,0.348,0.13,103.92,0.118,0.018,0.1,0.487,0.396,0.153,0.642,0.206,65.32,109.32,145.33,death,24.62,21.0,Meghalaya,4,3.9565217391304346,top_order,middle_order
DG Nalkande,76,12,90,3,4,10,6.33,21,0,0.167,2,0.167,6.46,0,0,0.0,0.0,84.44,0.078,0.044,0.033,0.474,0.511,0.0,0.105,0.895,,44.44,94.44,death,1.5,8.75,Vidarbha,8,7.916666666666667,lower_order,tailender
DH Yagnik,44,4,48,4,1,3,11.0,23,0,0.25,1,0.25,10.42,0,0,0.0,0.0,91.67,0.104,0.021,0.083,0.5,0.479,0.0,0.273,0.727,0.0,70.59,106.67,death,23.0,7.0,Rajasthan,7,6.0,lower_order,tailender
DJ Hooda,858,34,629,65,34,31,25.24,75,1,0.088,0,0.0,21.52,12,7,0.353,0.206,136.41,0.157,0.054,0.103,0.541,0.289,0.163,0.66,0.177,111.11,133.18,194.87,death,28.95,18.42,Baroda,4,3.7941176470588234,top_order,top_order_anchor
DL Chahar,126,13,115,5,9,9,9.69,55,0,0.308,1,0.077,14.82,1,1,0.077,0.077,109.57,0.122,0.078,0.043,0.587,0.461,0.04,0.31,0.651,83.33,68.42,157.69,death,11.56,5.5,Rajasthan,7,6.785714285714286,lower_order,tailender
DR Shorey,493,23,434,43,16,18,21.43,70,0,0.217,3,0.13,20.0,7,3,0.304,0.13,113.59,0.136,0.037,0.099,0.544,0.406,0.318,0.55,0.132,102.61,111.52,171.05,death,24.54,17.4,Delhi,3,3.347826086956522,top_order,finisher
DS Kulkarni,68,11,66,9,1,7,6.18,19,0,0.364,2,0.182,6.52,0,0,0.0,0.0,103.03,0.152,0.015,0.136,0.618,0.485,0.0,0.074,0.926,,55.56,110.53,death,0.0,6.8,Mumbai,10,9.727272727272727,tailender,tailender
Damodaran Rohit,405,25,408,49,10,25,16.2,55,0,0.0,3,0.12,15.4,4,2,0.16,0.08,99.26,0.145,0.025,0.12,0.632,0.537,0.677,0.316,0.007,96.48,106.67,75.0,mid,21.12,13.88,Puducherry,2,1.8,opener,anchor_opener
Darshan Misal,337,29,332,18,13,24,11.62,50,1,0.172,0,0.0,10.56,1,1,0.034,0.034,101.51,0.093,0.039,0.054,0.445,0.392,0.006,0.522,0.472,28.57,82.24,143.24,death,16.0,10.92,Goa,6,6.241379310344827,middle_order,middle_order
Daryl Ferrario,51,4,54,4,0,4,12.75,22,3,0.0,0,0.0,9.18,0,0,0.0,0.0,94.44,0.074,0.0,0.074,0.314,0.333,0.353,0.588,0.059,94.74,96.77,75.0,mid,12.5,13.0,Kerala,4,4.5,top_order,middle_order
Debabrata Pradhan,31,6,39,4,0,4,5.17,13,1,0.333,0,0.0,5.38,0,0,0.0,0.0,79.49,0.103,0.0,0.103,0.516,0.538,0.0,0.032,0.968,,33.33,83.33,death,11.0,4.0,Odisha,10,9.666666666666666,tailender,tailender
Deepak Behera,11,3,15,1,0,3,3.67,5,1,0.0,0,0.0,2.31,0,0,0.0,0.0,73.33,0.067,0.0,0.067,0.364,0.533,0.0,0.0,1.0,,,73.33,death,,3.67,Odisha,8,9.0,lower_order,tailender
Deepak Punia,80,7,84,2,4,5,11.43,30,2,0.286,0,0.0,9.68,1,0,0.143,0.0,95.24,0.071,0.048,0.024,0.4,0.429,0.0,0.225,0.775,,72.0,105.08,death,14.5,7.33,Saurashtra,6,6.428571428571429,middle_order,middle_order
Deepraj Gaonkar,283,19,255,25,10,17,14.89,48,1,0.105,0,0.0,14.94,4,0,0.211,0.0,110.98,0.137,0.039,0.098,0.565,0.42,0.102,0.622,0.276,87.88,112.1,120.0,death,6.0,15.94,Goa,7,6.2631578947368425,lower_order,tailender
Denish Das,243,15,273,17,6,14,16.2,35,0,0.067,1,0.067,10.67,3,0,0.2,0.0,89.01,0.084,0.022,0.062,0.428,0.469,0.638,0.288,0.074,98.1,71.43,105.88,death,16.14,16.25,Assam,2,2.466666666666667,opener,anchor_opener
Devender Lohchab,52,4,81,4,1,3,13.0,34,0,0.25,1,0.25,14.65,1,0,0.25,0.0,64.2,0.062,0.012,0.049,0.423,0.617,0.192,0.327,0.481,38.46,53.12,108.7,death,10.0,14.0,Services,2,4.25,opener,anchor_opener
Dharmendrasinh Jadeja,106,13,81,11,4,10,8.15,59,0,0.231,2,0.154,15.73,1,1,0.077,0.077,130.86,0.185,0.049,0.136,0.642,0.432,0.387,0.358,0.255,186.36,118.75,100.0,pp,16.75,4.33,Saurashtra,9,7.357142857142857,tailender,tailender
Dhrushant Soni,24,5,26,2,0,5,4.8,12,0,0.0,1,0.2,4.76,0,0,0.0,0.0,92.31,0.077,0.0,0.077,0.333,0.385,0.0,0.292,0.708,,100.0,89.47,mid,,4.8,Railways,9,7.6,tailender,tailender
Dhruv Jurel,69,5,63,1,5,3,13.8,25,3,0.4,0,0.0,10.06,0,0,0.0,0.0,109.52,0.095,0.079,0.016,0.493,0.397,0.174,0.275,0.551,80.0,70.37,180.95,death,13.67,14.0,Uttar Pradesh,6,5.2,middle_order,finisher
Dhruv Patel,104,7,88,8,5,5,14.86,23,6,0.286,0,0.0,6.36,0,0,0.0,0.0,118.18,0.148,0.057,0.091,0.596,0.443,0.375,0.356,0.269,97.5,112.12,186.67,death,,14.86,Baroda,3,5.285714285714286,top_order,finisher
Dhruv Raval,384,17,283,52,8,15,22.59,73,1,0.118,0,0.0,21.78,4,2,0.235,0.118,135.69,0.212,0.028,0.184,0.667,0.399,0.737,0.237,0.026,138.73,130.0,111.11,pp,29.57,17.7,Gujarat,1,1.8235294117647058,opener,aggressive_opener
Digvijay Rangi,92,6,79,7,4,3,15.33,35,0,0.5,1,0.167,12.18,1,0,0.167,0.0,116.46,0.139,0.051,0.089,0.565,0.367,0.022,0.261,0.717,50.0,75.0,153.49,death,19.33,11.33,Himachal,6,6.833333333333333,middle_order,finisher
Dikshanshu Negi,318,17,282,31,7,13,18.71,77,0,0.235,1,0.059,16.28,1,1,0.059,0.059,112.77,0.135,0.025,0.11,0.522,0.376,0.123,0.544,0.333,102.63,100.0,149.3,death,14.25,20.08,Uttarakhand,4,4.705882352941177,top_order,middle_order
Dinesh Mor,98,9,96,10,1,6,10.89,31,1,0.333,0,0.0,10.14,1,0,0.111,0.0,102.08,0.115,0.01,0.104,0.469,0.396,0.296,0.48,0.224,100.0,100.0,110.0,death,10.25,11.4,Railways,4,5.222222222222222,top_order,middle_order
Dinesh Rai,15,3,29,0,0,3,5.0,11,2,0.0,0,0.0,5.2,0,0,0.0,0.0,51.72,0.0,0.0,0.0,0.0,0.586,0.0,0.333,0.667,,55.56,50.0,mid,,5.0,Sikkim,7,6.666666666666667,lower_order,tailender
Dipayan Debbarma,39,3,48,1,1,2,13.0,22,3,0.333,0,0.0,9.54,0,0,0.0,0.0,81.25,0.042,0.021,0.021,0.256,0.375,0.154,0.487,0.359,50.0,82.61,107.69,death,3.0,18.0,Tripura,4,5.0,top_order,middle_order
Dippu Sangma,17,4,28,1,0,4,4.25,13,0,0.0,1,0.25,5.97,0,0,0.0,0.0,60.71,0.036,0.0,0.036,0.235,0.536,0.235,0.647,0.118,40.0,84.62,40.0,mid,1.0,5.33,Meghalaya,3,5.75,top_order,middle_order
Divyang Hinganekar,119,10,81,10,4,5,11.9,35,0,0.5,1,0.1,11.07,1,0,0.1,0.0,146.91,0.173,0.049,0.123,0.538,0.284,0.0,0.176,0.824,,84.0,175.0,death,15.8,8.0,Maharashtra,7,7.0,lower_order,tailender
Diwesh Pathania,182,15,133,11,10,9,12.13,41,0,0.4,3,0.2,11.75,1,0,0.067,0.0,136.84,0.158,0.075,0.083,0.571,0.338,0.0,0.143,0.857,,113.04,141.82,death,19.0,9.64,Services,9,8.066666666666666,tailender,tailender
EC Sen,351,17,280,30,16,14,20.65,51,0,0.176,2,0.118,17.21,7,1,0.412,0.059,125.36,0.164,0.057,0.107,0.615,0.418,0.165,0.584,0.251,89.23,127.33,162.96,death,25.0,14.43,Himachal,4,4.888888888888889,top_order,finisher
ER Dwivedi,296,11,240,28,9,7,26.91,89,0,0.364,1,0.091,27.25,4,1,0.364,0.091,123.33,0.154,0.038,0.117,0.561,0.362,0.176,0.551,0.274,101.96,119.85,152.83,death,28.78,18.5,Uttar Pradesh,4,3.909090909090909,top_order,top_order_anchor
Eknath Kerkar,239,16,212,18,6,14,14.94,46,0,0.125,3,0.188,16.26,4,0,0.25,0.0,112.74,0.113,0.028,0.085,0.452,0.358,0.272,0.435,0.293,85.53,107.22,179.49,death,16.0,14.11,Goa,1,4.3125,opener,anchor_opener
F Lalmuanzuala,11,4,37,0,0,3,2.75,4,1,0.25,0,0.0,1.26,0,0,0.0,0.0,29.73,0.0,0.0,0.0,0.0,0.73,0.0,0.545,0.455,,28.57,31.25,death,,2.75,Mizoram,8,7.75,lower_order,tailender
FY Fazal,448,21,419,39,6,20,21.33,54,0,0.048,1,0.048,16.21,6,1,0.286,0.048,106.92,0.107,0.014,0.093,0.429,0.382,0.551,0.435,0.013,99.6,120.37,66.67,mid,27.08,12.0,Vidarbha,1,1.9047619047619047,opener,anchor_opener
Fabid Ahmed,218,22,225,8,8,18,9.91,27,0,0.182,1,0.045,7.59,0,0,0.0,0.0,96.89,0.071,0.036,0.036,0.367,0.396,0.05,0.243,0.706,73.33,63.86,121.26,death,5.75,12.29,Puducherry,6,5.913043478260869,middle_order,middle_order
Fazil Rashid,42,4,37,4,0,2,10.5,25,1,0.5,0,0.0,11.0,0,0,0.0,0.0,113.51,0.108,0.0,0.108,0.381,0.378,0.024,0.071,0.905,33.33,33.33,152.0,death,25.0,5.67,Jammu & Kashmir,4,6.5,top_order,finisher
Felix Alemao,22,5,21,0,1,1,4.4,13,1,0.8,0,0.0,4.98,0,0,0.0,0.0,104.76,0.048,0.048,0.0,0.273,0.381,0.0,0.091,0.909,,40.0,125.0,death,,4.4,Goa,10,9.8,tailender,tailender
G Ajitesh,14,3,13,1,1,3,4.67,8,2,0.0,0,0.0,3.06,0,0,0.0,0.0,107.69,0.154,0.077,0.077,0.714,0.538,0.429,0.0,0.571,75.0,,160.0,death,2.0,6.0,Tamil Nadu,1,3.3333333333333335,opener,anchor_opener
G Gambhir,226,13,228,26,3,12,17.38,66,0,0.077,1,0.077,18.35,3,1,0.231,0.077,99.12,0.127,0.013,0.114,0.54,0.456,0.664,0.239,0.097,93.17,96.43,200.0,death,14.7,26.33,Delhi,2,1.6923076923076923,opener,anchor_opener
G Lalbiakvela,16,10,40,1,0,8,1.6,6,0,0.2,3,0.3,2.12,0,0,0.0,0.0,40.0,0.025,0.0,0.025,0.25,0.725,0.0,0.125,0.875,,22.22,45.16,death,,1.6,Mizoram,10,9.0,tailender,tailender
GA Singh,174,9,131,11,11,8,19.33,100,0,0.111,2,0.222,32.49,2,1,0.222,0.111,132.82,0.168,0.084,0.084,0.632,0.397,0.259,0.471,0.27,81.82,138.98,276.47,death,27.33,3.33,Haryana,2,2.3333333333333335,opener,anchor_opener
GH Vihari,574,25,455,65,14,23,22.96,84,1,0.08,0,0.0,21.62,7,3,0.28,0.12,126.15,0.174,0.031,0.143,0.599,0.365,0.526,0.425,0.049,122.76,128.42,147.37,death,27.0,16.9,Andhra,3,2.4,top_order,middle_order
Gandhar Bhatawadekar,39,4,40,4,2,4,9.75,22,0,0.0,1,0.25,10.97,0,0,0.0,0.0,97.5,0.15,0.05,0.1,0.718,0.575,0.795,0.205,0.0,93.94,114.29,,mid,0.0,13.0,Railways,3,3.0,top_order,middle_order
Ganesh Satish,530,30,540,46,6,28,17.67,54,0,0.067,1,0.033,15.57,8,2,0.267,0.067,98.15,0.096,0.011,0.085,0.415,0.407,0.347,0.613,0.04,88.04,105.52,91.3,mid,14.43,20.5,Vidarbha,3,3.6666666666666665,top_order,middle_order
Gaurav Puri,91,6,56,10,5,5,15.17,35,1,0.167,0,0.0,12.14,1,0,0.167,0.0,162.5,0.268,0.089,0.179,0.769,0.393,0.341,0.571,0.088,140.91,192.59,114.29,mid,10.0,17.75,Chandigarh,5,4.333333333333333,middle_order,middle_order
Girinath Reddy,209,14,148,12,13,11,14.93,62,0,0.214,2,0.143,16.33,2,1,0.143,0.071,141.22,0.169,0.088,0.081,0.603,0.338,0.0,0.426,0.574,,130.88,150.0,death,21.17,10.25,Andhra,7,6.428571428571429,lower_order,tailender
Girish Rauturi,76,7,56,3,6,6,10.86,49,0,0.143,2,0.286,17.8,1,0,0.143,0.0,135.71,0.161,0.107,0.054,0.632,0.464,0.0,0.105,0.895,,47.06,174.36,death,24.33,0.75,Uttarakhand,7,6.571428571428571,lower_order,tailender
Gourav Choudhury,68,3,53,10,2,3,22.67,36,13,0.0,0,0.0,11.93,1,0,0.333,0.0,128.3,0.226,0.038,0.189,0.765,0.491,0.897,0.103,0.0,127.08,140.0,,mid,13.0,27.5,Odisha,1,1.0,opener,aggressive_opener
Govinda Poddar,438,19,347,39,16,18,23.05,64,0,0.053,1,0.053,19.53,4,3,0.211,0.158,126.22,0.159,0.046,0.112,0.575,0.366,0.29,0.559,0.151,93.38,139.2,188.57,death,27.2,21.57,Odisha,4,3.210526315789474,top_order,finisher
Gurinder Singh,439,20,351,21,24,11,21.95,56,1,0.45,0,0.0,16.7,6,1,0.3,0.05,125.07,0.128,0.068,0.06,0.519,0.328,0.007,0.351,0.642,60.0,90.59,160.23,death,12.33,23.65,Chandigarh,5,6.2,middle_order,finisher
Gurkeerat Singh,675,29,518,54,34,23,23.28,63,0,0.207,2,0.069,15.99,10,1,0.345,0.034,130.31,0.17,0.066,0.104,0.622,0.378,0.102,0.707,0.191,140.82,125.86,143.33,death,19.64,26.67,Punjab,4,4.172413793103448,top_order,middle_order
H Desai,345,21,288,50,8,19,16.43,56,0,0.095,2,0.095,13.66,3,1,0.143,0.048,119.79,0.201,0.028,0.174,0.719,0.486,0.846,0.154,0.0,120.66,115.22,,pp,14.77,19.12,Saurashtra,1,1.1428571428571428,opener,aggressive_opener
HH Khadiwale,22,3,22,3,0,3,7.33,10,5,0.0,0,0.0,2.52,0,0,0.0,0.0,100.0,0.136,0.0,0.136,0.545,0.455,1.0,0.0,0.0,100.0,,,pp,8.5,5.0,Maharashtra,1,1.3333333333333333,opener,anchor_opener
HH Pandya,387,11,297,29,19,8,35.18,86,5,0.273,0,0.0,28.99,5,3,0.455,0.273,130.3,0.162,0.064,0.098,0.594,0.364,0.16,0.437,0.403,87.32,106.96,229.41,death,38.86,28.75,Baroda,3,3.3636363636363638,top_order,top_order_anchor
HP Gawli,43,3,33,5,1,3,14.33,30,2,0.0,0,0.0,14.29,1,0,0.333,0.0,130.3,0.182,0.03,0.152,0.605,0.364,1.0,0.0,0.0,134.38,0.0,,pp,20.5,2.0,Madhya Pradesh,2,2.0,opener,aggressive_opener
HP Patel,4,5,10,0,0,3,0.8,2,0,0.4,2,0.4,0.84,0,0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,,,40.0,death,,0.8,Gujarat,11,10.8,tailender,tailender
HS Desai,57,4,52,5,3,4,14.25,26,5,0.0,0,0.0,10.4,0,0,0.0,0.0,109.62,0.154,0.058,0.096,0.667,0.596,0.93,0.07,0.0,106.0,200.0,,mid,12.5,16.0,Baroda,1,1.25,opener,anchor_opener
HS Joshi,79,3,72,7,2,2,26.33,61,3,0.333,0,0.0,30.62,1,1,0.333,0.333,109.72,0.125,0.028,0.097,0.506,0.375,0.152,0.494,0.354,75.0,92.86,200.0,death,26.33,,Vidarbha,3,3.0,top_order,top_order_anchor
HV Patel,672,26,428,76,36,27,25.85,82,0,-0.038,2,0.077,21.47,11,3,0.423,0.115,157.01,0.262,0.084,0.178,0.774,0.428,0.716,0.262,0.022,152.22,172.55,150.0,mid,25.33,26.55,Haryana,2,1.8888888888888888,opener,aggressive_opener
Harbhajan Singh,121,10,115,12,4,10,12.1,33,1,0.0,0,0.0,11.74,2,0,0.2,0.0,105.22,0.139,0.035,0.104,0.595,0.443,0.43,0.446,0.124,185.71,83.08,68.18,pp,17.67,9.71,Punjab,3,5.7,top_order,middle_order
Hari Nishaanth,688,27,541,63,30,23,25.48,92,0,0.148,1,0.037,23.95,7,4,0.259,0.148,127.17,0.172,0.055,0.116,0.628,0.407,0.638,0.331,0.031,120.94,143.4,110.53,mid,29.8,13.14,Tamil Nadu,1,1.4074074074074074,opener,aggressive_opener
Harishankar Reddy,30,8,26,3,1,3,3.75,16,0,0.625,2,0.25,5.57,0,0,0.0,0.0,115.38,0.154,0.038,0.115,0.6,0.423,0.0,0.0,1.0,,,115.38,death,2.0,4.0,Andhra,10,8.88888888888889,tailender,tailender
Harmeet Singh,38,4,23,2,3,4,9.5,15,5,0.0,0,0.0,4.43,0,0,0.0,0.0,165.22,0.217,0.13,0.087,0.684,0.304,0.184,0.526,0.289,175.0,142.86,220.0,death,,9.5,Tripura,7,6.75,lower_order,lower_order_hitter
Harpreet Brar,91,13,80,6,4,8,7.0,22,0,0.385,1,0.077,6.63,0,0,0.0,0.0,113.75,0.125,0.05,0.075,0.527,0.412,0.011,0.044,0.945,25.0,20.0,153.57,death,5.75,7.56,Punjab,7,7.4,lower_order,tailender
Harpreet Singh,1181,34,899,102,42,26,34.74,92,1,0.235,0,0.0,24.78,19,9,0.559,0.265,131.37,0.16,0.047,0.113,0.559,0.343,0.188,0.585,0.227,96.52,126.09,221.49,death,36.25,33.39,Chhattisgarh,3,3.342857142857143,top_order,top_order_anchor
Harsh Tyagi,276,20,207,21,14,9,13.8,38,0,0.55,1,0.05,12.31,3,0,0.15,0.0,133.33,0.169,0.068,0.101,0.609,0.382,0.0,0.348,0.652,,114.29,146.34,death,13.33,14.0,Railways,8,7.428571428571429,lower_order,tailender
Harsh Vikram Singh,10,4,17,1,0,1,2.5,7,1,0.75,0,0.0,3.0,0,0,0.0,0.0,58.82,0.059,0.0,0.059,0.4,0.588,0.0,0.0,1.0,,,58.82,death,,2.5,Bihar,9,8.25,tailender,tailender
Hem Chetri,22,4,19,3,0,4,5.5,15,0,0.0,2,0.5,7.14,0,0,0.0,0.0,115.79,0.158,0.0,0.158,0.545,0.421,0.0,0.0,1.0,,0.0,157.14,death,11.0,0.0,Nagaland,6,6.2,middle_order,finisher
Hemang Patel,71,8,83,5,2,6,8.88,20,2,0.25,0,0.0,7.0,0,0,0.0,0.0,85.54,0.084,0.024,0.06,0.451,0.53,0.0,0.493,0.507,,68.63,112.5,death,3.5,10.67,Gujarat,7,7.625,lower_order,tailender
Henan Nazir,58,4,67,3,0,3,14.5,31,2,0.25,0,0.0,14.34,1,0,0.25,0.0,86.57,0.045,0.0,0.045,0.207,0.343,0.034,0.776,0.19,50.0,88.24,91.67,death,18.33,3.0,Jammu & Kashmir,3,4.0,top_order,middle_order
Heramb Parab,37,4,20,2,3,2,9.25,22,0,0.5,1,0.25,9.64,0,0,0.0,0.0,185.0,0.25,0.15,0.1,0.703,0.25,0.108,0.189,0.703,400.0,233.33,162.5,pp,,9.25,Goa,10,8.25,tailender,lower_order_hitter
Het Patel,153,8,167,13,2,5,19.12,45,2,0.375,0,0.0,17.34,2,0,0.25,0.0,91.62,0.09,0.012,0.078,0.418,0.401,0.131,0.556,0.314,95.24,75.22,145.45,death,24.8,9.67,Gujarat,4,4.5,top_order,middle_order
Himalay Agarwal,218,16,226,12,7,16,13.62,34,0,0.0,4,0.25,12.08,1,0,0.062,0.0,96.46,0.084,0.031,0.053,0.413,0.412,0.133,0.665,0.202,78.38,92.36,137.5,death,8.71,17.44,Hyderabad (India),4,4.375,top_order,middle_order
Himalaya Barad,115,8,109,14,1,7,14.38,38,2,0.125,0,0.0,13.04,1,0,0.125,0.0,105.5,0.138,0.009,0.128,0.539,0.477,0.739,0.148,0.113,123.19,77.27,72.22,pp,18.17,3.0,Saurashtra,1,3.0,opener,aggressive_opener
Himanshu Bisht,54,8,55,5,1,6,6.75,15,0,0.25,1,0.125,5.2,0,0,0.0,0.0,98.18,0.109,0.018,0.091,0.481,0.455,0.0,0.259,0.741,,87.5,102.56,death,10.0,6.29,Uttarakhand,7,7.6,lower_order,tailender
Himanshu Chawla,67,4,40,7,3,4,16.75,54,1,0.0,0,0.0,24.96,1,1,0.25,0.25,167.5,0.25,0.075,0.175,0.687,0.3,0.328,0.597,0.075,275.0,148.15,100.0,pp,7.0,20.0,Punjab,6,5.5,middle_order,middle_order
Himanshu Rana,808,32,658,93,19,30,25.25,87,0,0.062,1,0.031,24.3,9,7,0.281,0.219,122.8,0.17,0.029,0.141,0.601,0.409,0.396,0.493,0.111,116.36,118.1,195.65,death,28.0,22.13,Haryana,3,2.90625,top_order,top_order_anchor
Himanshu Sangwan,10,4,8,0,1,2,2.5,8,0,0.5,1,0.25,3.7,0,0,0.0,0.0,125.0,0.125,0.125,0.0,0.6,0.5,0.0,0.1,0.9,,33.33,180.0,death,8.0,0.67,Railways,10,10.0,tailender,tailender
Himmat Singh,599,33,472,48,26,22,18.15,53,0,0.333,3,0.091,14.73,5,3,0.152,0.091,126.91,0.157,0.055,0.102,0.581,0.358,0.142,0.494,0.364,134.92,107.64,162.69,death,23.28,12.0,Delhi,5,4.636363636363637,middle_order,finisher
Hiten Dalal,516,23,363,50,32,21,22.43,81,0,0.087,3,0.13,22.38,7,3,0.304,0.13,142.15,0.226,0.088,0.138,0.76,0.46,0.61,0.39,0.0,128.57,170.34,,mid,25.73,16.25,Delhi,2,1.8695652173913044,opener,aggressive_opener
Hiten Mehra,14,3,18,0,1,3,4.67,10,2,0.0,0,0.0,4.62,0,0,0.0,0.0,77.78,0.056,0.056,0.0,0.429,0.5,0.0,1.0,0.0,,77.78,,mid,2.0,10.0,Gujarat,4,5.666666666666667,top_order,middle_order
Hokaito Zhimomi,119,15,155,8,3,11,7.93,25,0,0.267,2,0.133,7.8,0,0,0.0,0.0,76.77,0.071,0.019,0.052,0.42,0.535,0.008,0.294,0.697,33.33,40.7,125.76,death,13.67,6.5,Nagaland,5,5.6,middle_order,middle_order
Homendro Kabrambam,53,10,80,1,3,8,5.3,18,1,0.2,0,0.0,5.4,0,0,0.0,0.0,66.25,0.05,0.038,0.012,0.415,0.612,0.094,0.245,0.66,55.56,46.43,81.4,death,,5.3,Manipur,8,7.363636363636363,lower_order,tailender
Hrishikesh Tamuli,21,3,33,0,0,2,7.0,11,5,0.333,0,0.0,3.46,0,0,0.0,0.0,63.64,0.0,0.0,0.0,0.0,0.424,0.238,0.238,0.524,50.0,38.46,110.0,death,,7.0,Assam,2,5.0,opener,anchor_opener
Hrithik Kanojia,8,3,18,1,0,3,2.67,5,1,0.0,0,0.0,2.08,0,0,0.0,0.0,44.44,0.056,0.0,0.056,0.5,0.722,0.375,0.0,0.625,21.43,,125.0,death,,2.67,Manipur,2,2.6666666666666665,opener,anchor_opener
IC Pandey,56,14,49,2,4,10,4.0,18,0,0.286,2,0.143,5.86,0,0,0.0,0.0,114.29,0.122,0.082,0.041,0.571,0.469,0.036,0.214,0.75,100.0,133.33,110.53,mid,4.8,3.56,Madhya Pradesh,9,7.857142857142857,tailender,tailender
IK Pathan,246,13,158,18,12,6,18.92,49,1,0.538,0,0.0,14.57,2,0,0.154,0.0,155.7,0.19,0.076,0.114,0.585,0.234,0.0,0.26,0.74,,98.46,195.7,death,21.71,15.67,Baroda,6,6.0,middle_order,finisher
IR Jaggi,596,19,418,68,14,14,31.37,75,0,0.263,2,0.105,24.92,10,4,0.526,0.211,142.58,0.196,0.033,0.163,0.597,0.28,0.19,0.596,0.215,122.83,151.06,140.66,mid,28.17,36.86,Jharkhand,5,4.0,middle_order,middle_order
Ian Dev Singh,373,13,350,46,4,10,28.69,67,2,0.231,0,0.0,19.31,7,1,0.538,0.077,106.57,0.143,0.011,0.131,0.558,0.42,0.306,0.475,0.22,89.06,107.93,141.38,death,30.5,28.36,Jammu & Kashmir,4,3.076923076923077,top_order,top_order_anchor
Imliwati Lemtur,101,14,105,2,6,11,7.21,17,0,0.214,2,0.143,6.15,0,0,0.0,0.0,96.19,0.076,0.057,0.019,0.436,0.438,0.0,0.188,0.812,,46.34,128.12,death,6.0,7.31,Nagaland,7,7.5,lower_order,tailender
Iqbal Abdulla,237,14,236,24,5,10,16.93,46,3,0.286,0,0.0,12.59,3,0,0.214,0.0,100.42,0.123,0.021,0.102,0.532,0.466,0.219,0.502,0.278,110.64,83.8,140.43,death,16.0,17.0,Sikkim,4,4.928571428571429,top_order,middle_order
Iqlas Naha,20,3,19,0,1,3,6.67,15,0,0.0,1,0.333,7.64,0,0,0.0,0.0,105.26,0.053,0.053,0.0,0.3,0.368,0.0,0.25,0.75,,83.33,115.38,death,5.0,7.5,Puducherry,7,6.333333333333333,lower_order,tailender
Ishaan Gadekar,172,6,106,20,9,6,28.67,58,9,0.0,0,0.0,19.79,3,1,0.5,0.167,162.26,0.274,0.085,0.189,0.779,0.443,0.762,0.238,0.0,142.39,292.86,,mid,39.33,18.0,Goa,1,1.0,opener,aggressive_opener
Ishan Kishan,767,23,531,87,33,21,33.35,113,0,0.087,3,0.13,29.95,11,5,0.478,0.217,144.44,0.226,0.062,0.164,0.712,0.397,0.535,0.413,0.052,125.77,170.43,210.53,death,39.67,21.5,Jharkhand,2,1.7916666666666667,opener,aggressive_opener
Ishwar Chaudhary,45,13,60,3,1,8,3.46,14,0,0.385,3,0.231,4.75,0,0,0.0,0.0,75.0,0.067,0.017,0.05,0.4,0.533,0.0,0.044,0.956,,66.67,75.44,death,,3.46,Sikkim,9,8.692307692307692,tailender,tailender
